instrument,timeframe,level_type,t,price,vwap_distance_norm,vol_forecast_pct_of_price,atr_distance,bounced
NQ,4h,TDA,13290,12395.30625,-0.6519244033235028,0.007071974000294792,-0.5669686098654745,0
NQ,4h,TDA,13290,12553.21590909091,1.1413124188063692,0.007071974000294792,1.0192091316755076,0
NQ,4h,GMM,13290,12089.532733663034,-4.124316984526531,0.007071974000294792,-3.638415590111224,1
NQ,4h,GMM,13290,12447.107158795254,-0.06366844984846955,0.007071974000294792,-0.04663661120462569,0
NQ,4h,VWAP,13330,12967.376211586507,0.0,0.0067304890055956,0.4204353716090792,0
NQ,4h,TDA,13330,13089.25,1.4012278142496775,0.0067304890055956,1.5686406460296098,0
NQ,4h,TDA,13330,12909.793859649122,-0.6620454996510432,0.0067304890055956,-0.12206323345376154,1
NQ,4h,GMM,13330,12922.445814437206,-0.5165813175289331,0.0067304890055956,-0.0028658128392471238,1
NQ,4h,VWAP,13350,13299.39366864631,0.0,0.006072324627827455,-0.4626786802857818,0
NQ,4h,TDA,13350,13075.667355371901,-2.7604407164116322,0.006072324627827455,-2.6370406281106455,0
NQ,4h,TDA,13350,13255.815789473685,-0.5376844155807168,0.006072324627827455,-0.8862054476698431,0
NQ,4h,GMM,13350,13258.49024416481,-0.5046857328798383,0.006072324627827455,-0.8602128300539112,0
NQ,4h,VWAP,13370,13423.977013587084,0.0,0.006701394957041054,0.6435584465590334,0
NQ,4h,TDA,13370,13128.568055555555,-3.3028049025811725,0.006701394957041054,-1.818182870370371,0
NQ,4h,GMM,13370,13282.762146697143,-1.5788456714019674,0.006701394957041054,-0.5332321108571402,0
NQ,4h,VWAP,13390,13638.669848751953,0.0,0.00593496420407595,-0.239733661216269,0
NQ,4h,TDA,13390,13236.34336099585,-4.964332551744894,0.00593496420407595,-6.057002784464856,0
NQ,4h,TDA,13390,13182.193925233645,-5.632485941575628,0.00593496420407595,-6.839953572660953,0
NQ,4h,TDA,13390,13665.527777777777,0.33140172320988176,0.00593496420407595,0.14860716642280736,1
NQ,4h,GMM,13390,13357.604087022084,-3.4680886111143154,0.00593496420407595,-4.3036847732412316,0
NQ,4h,GMM,13390,12926.809185159007,-8.783694765638945,0.00593496420407595,-10.532580849753577,0
NQ,4h,VWAP,13410,13089.00708409316,0.0,0.00567023249620226,0.278631442324762,1
NQ,4h,TDA,13410,12359.360738255034,-9.849226640950862,0.00567023249620226,-8.189802830615143,1
NQ,4h,TDA,13410,12356.760135135135,-9.88433122233766,0.00567023249620226,-8.219985996359055,1
NQ,4h,TDA,13410,12403.496240601504,-9.253457789366653,0.00567023249620226,-7.677556585764929,1
NQ,4h,TDA,13410,12417.037401574804,-9.070670656712089,0.00567023249620226,-7.520394924727665,1
NQ,4h,GMM,13410,12404.195764461476,-9.244015175041348,0.00567023249620226,-7.669437759618104,1
NQ,4h,GMM,13410,12944.211435204366,-1.9545430065727576,0.00567023249620226,-1.4018983686125355,0
NQ,4h,VWAP,13430,13059.158999538377,0.0,0.004303293130380016,-0.9536601722743563,0
NQ,4h,TDA,13430,12150.666666666666,-16.060830752449476,0.004303293130380016,-11.07613741875581,1
NQ,4h,TDA,13430,13071.875563063064,0.22481045478632372,0.004303293130380016,-0.8119714421942734,0
NQ,4h,TDA,13430,13216.950831024931,2.7895314114692153,0.004303293130380016,0.8044660838432443,1
NQ,4h,TDA,13430,12440.885542168675,-10.930180694159796,0.004303293130380016,-7.8425009229117,1
NQ,4h,TDA,13430,12195.333333333334,-15.271188674412555,0.004303293130380016,-10.578458681522742,1
NQ,4h,TDA,13430,12106.0,-16.850472830486368,0.004303293130380016,-11.573816155988858,1
NQ,4h,TDA,13430,12427.411392405063,-11.168384178169914,0.004303293130380016,-7.9926307252917725,1
NQ,4h,TDA,13430,12707.0,-6.225661884959998,0.004303293130380016,-4.8774373259052926,0
NQ,4h,GMM,13430,12421.945083326395,-11.265020618320781,0.004303293130380016,-8.053536676029031,1
NQ,4h,GMM,13430,12936.39080887111,-2.170364086462623,0.004303293130380016,-2.3215508760879056,0
NQ,4h,VWAP,13450,12394.02937418361,0.0,0.005882322768125069,-0.4921542542053384,0
NQ,4h,TDA,13450,12486.625,1.264059835580262,0.005882322768125069,0.2806259314456036,1
NQ,4h,TDA,13450,12480.739285714286,1.1837116013448243,0.005882322768125069,0.23150521609538133,1
NQ,4h,TDA,13450,12300.520833333334,-1.2765224029797402,0.005882322768125069,-1.2725534028812666,0
NQ,4h,TDA,13450,12325.857142857143,-0.9306463319611883,0.005882322768125069,-1.0611028315946327,0
NQ,4h,GMM,13450,12491.000486985364,1.3237913543268365,0.005882322768125069,0.3171426633651818,1
NQ,4h,VWAP,13470,12097.290213573582,0.0,0.004868999458416717,0.01620825083282741,0
NQ,4h,TDA,13470,12336.915865384615,4.068916069353739,0.004868999458416717,1.9198877091131301,0
NQ,4h,GMM,13470,12340.512387765146,4.129986107545942,0.004868999458416717,1.9484598829405826,0
NQ,4h,GMM,13470,12957.649301789548,14.609157629823049,0.004868999458416717,6.851235763968606,1
NQ,4h,VWAP,13490,12259.927444873112,0.0,0.005562667137929378,-1.1336896688876903,0
NQ,4h,TDA,13490,12273.306402439024,0.19414243748776197,0.005562667137929378,-1.0157205894212953,0
NQ,4h,GMM,13490,12274.014762757215,0.20442147440941116,0.005562667137929378,-1.0094746159023706,0
NQ,4h,VWAP,13510,12171.583333333334,0.0,0.006582781778152934,-0.19779827962739666,0
NQ,4h,VWAP,13530,11896.426851584569,0.0,0.008152459602278499,-0.40101520726115764,0
NQ,4h,VWAP,13570,11222.083333333334,0.0,0.006984961636118099,0.04802848705923666,0
NQ,4h,TDA,13570,11434.159375,2.707128954603729,0.006984961636118099,1.5952221208962947,0
NQ,4h,TDA,13570,11334.309782608696,1.4325591326493203,0.006984961636118099,0.8667727756757392,0
NQ,4h,TDA,13570,11559.875,4.311876034042925,0.006984961636118099,2.512376237623762,1
NQ,4h,TDA,13570,11341.5,1.5243415213478453,0.006984961636118099,0.9192287649817612,0
NQ,4h,GMM,13570,11418.703767365128,2.509839705848716,0.006984961636118099,1.4824662548784773,0
NQ,4h,VWAP,13590,11119.574913022954,0.0,0.007429784722864829,-0.5428704698260334,0
NQ,4h,TDA,13590,10936.607142857143,-2.197546422216531,0.007429784722864829,-1.6888491220221435,0
NQ,4h,TDA,13590,10901.666666666666,-2.6172013066442164,0.007429784722864829,-1.9076911605711555,0
NQ,4h,TDA,13590,10962.8125,-1.882805258895778,0.007429784722864829,-1.5247175931103905,0
NQ,4h,GMM,13590,11362.68302505378,2.9198659486368106,0.007429784722864829,0.9797840737067117,0
NQ,4h,TDA,13610,10936.607142857143,-7.8409433016887,0.007313002857220788,-4.995830115830113,0
NQ,4h,TDA,13610,10901.666666666666,-8.255894880840428,0.007313002857220788,-5.298018018018023,0
NQ,4h,TDA,13610,10962.8125,-7.529729617324915,0.007313002857220788,-4.7691891891891895,0
NQ,4h,GMM,13610,11435.910331894685,-1.9112402937173936,0.007313002857220788,-0.6775322646946124,0
NQ,4h,VWAP,13630,10923.583333333334,0.0,0.007280578711218962,0.02899333693499468,1
NQ,4h,GMM,13630,11321.973297320475,5.011062186782518,0.007280578711218962,3.042207543212672,1
NQ,4h,GMM,13630,10998.637787770836,0.9440562578868057,0.007280578711218962,0.596666141972831,1
NQ,4h,VWAP,13650,11016.51608653673,0.0,0.011546567879543779,-0.3624824044489141,0
NQ,4h,TDA,13650,11460.597254004577,3.4664276203095348,0.011546567879543779,1.6885316473613445,0
NQ,4h,TDA,13650,11467.16935483871,3.517728403868542,0.011546567879543779,1.7188852677086823,0
