instrument,timeframe,date,anchor_price,sigma_price,day_high,day_low,breach_hod_id,breach_lod_id,breach_hod_pm,breach_lod_pm
NQ,1h,2014-01-09,3565.5,4.058217029676887,3577.0,3535.5,True,True,True,True
NQ,1h,2014-01-10,3554.0,4.407788458624344,3572.0,3529.5,True,True,True,True
NQ,1h,2014-01-12,3563.25,5.9012071135941895,3563.25,3551.0,False,True,False,True
NQ,1h,2014-01-13,3554.0,5.5687087587826465,3566.5,3492.5,True,True,True,True
NQ,1h,2014-01-14,3507.5,5.653393122595217,3576.5,3503.25,True,False,True,False
NQ,1h,2014-01-15,3573.5,4.815270698247432,3610.25,3571.75,True,False,True,False
NQ,1h,2014-01-16,3601.75,4.717698077708515,3608.25,3591.75,False,True,False,True
NQ,1h,2014-01-17,3598.5,3.8346623505246713,3609.0,3574.25,True,True,True,True
NQ,1h,2014-01-19,3584.5,4.340072122239581,3587.0,3577.5,False,True,False,False
NQ,1h,2014-01-20,3583.75,4.024570921398212,3608.75,3577.75,True,False,True,False
NQ,1h,2014-01-21,3605.5,3.9918193654733436,3621.0,3579.5,True,True,True,True
NQ,1h,2014-01-22,3617.75,4.420249167645386,3635.25,3605.0,True,True,True,True
NQ,1h,2014-01-23,3618.25,4.608536597796136,3629.0,3581.5,True,True,True,True
NQ,1h,2014-01-24,3611.5,5.0012322998522185,3615.25,3527.75,False,True,False,True
NQ,1h,2014-01-26,3531.75,6.398742106019762,3538.75,3520.25,False,True,False,False
NQ,1h,2014-01-27,3534.25,6.414209666511485,3545.0,3465.75,True,True,False,True
NQ,1h,2014-01-28,3480.0,8.106037329645796,3525.25,3477.0,True,False,True,False
NQ,1h,2014-01-29,3519.75,8.010109833398241,3529.0,3454.25,False,True,False,True
NQ,1h,2014-01-30,3482.75,8.511533706101847,3537.25,3473.25,True,False,True,False
NQ,1h,2014-01-31,3514.5,8.24268860070609,3532.75,3479.25,True,True,True,True
NQ,1h,2014-02-02,3514.0,8.835888247785142,3529.75,3512.75,True,False,False,False
NQ,1h,2014-02-03,3517.75,7.606583997996851,3527.5,3425.25,False,True,False,True
NQ,1h,2014-02-04,3439.0,7.966076349200545,3473.75,3431.5,True,False,True,False
NQ,1h,2014-02-05,3445.5,7.386095757381279,3463.25,3412.0,True,True,True,True
NQ,1h,2014-02-06,3451.75,8.036757943074726,3499.25,3448.75,True,False,True,False
NQ,1h,2014-02-07,3493.75,7.58609532641283,3561.75,3479.5,True,True,True,False
NQ,1h,2014-02-09,3560.25,8.686228031903639,3563.75,3556.25,False,False,False,False
NQ,1h,2014-02-10,3561.0,6.639678425281259,3590.25,3550.5,True,True,True,False
NQ,1h,2014-02-11,3588.25,5.9178774062616855,3626.0,3581.25,True,False,True,False
NQ,1h,2014-02-12,3620.75,4.515774357315315,3633.5,3607.0,True,True,True,True
NQ,1h,2014-02-13,3607.25,4.3176868740853545,3657.75,3596.75,True,True,True,True
NQ,1h,2014-02-14,3641.0,4.759689916404818,3668.0,3640.5,True,False,True,False
NQ,1h,2014-02-16,3660.0,5.048795849496042,3664.5,3656.5,False,False,False,False
NQ,1h,2014-02-17,3660.0,4.752074786905701,3672.5,3659.5,True,False,True,False
NQ,1h,2014-02-18,3668.25,4.659584980710597,3684.75,3654.0,True,True,True,True
NQ,1h,2014-02-19,3672.75,4.315607548846256,3679.5,3639.5,True,True,False,True
NQ,1h,2014-02-20,3642.5,5.030989058972474,3684.0,3638.25,True,False,True,False
NQ,1h,2014-02-21,3681.75,5.669731052699844,3686.75,3660.75,False,True,False,True
NQ,1h,2014-02-23,3665.75,5.9643190712726675,3673.5,3655.0,False,True,False,False
NQ,1h,2014-02-24,3663.0,5.514292250904522,3701.5,3662.0,True,False,True,False
NQ,1h,2014-02-25,3685.75,4.141740031351149,3698.75,3668.5,True,True,True,True
NQ,1h,2014-02-26,3696.25,4.68771902062276,3702.25,3662.5,False,True,False,True
NQ,1h,2014-02-27,3686.75,5.111877274053187,3706.75,3661.25,True,True,True,True
NQ,1h,2014-02-28,3699.75,5.345635794847567,3722.5,3665.0,True,True,True,True
NQ,1h,2014-03-02,3678.0,6.607604215607484,3678.0,3652.25,False,True,False,True
NQ,1h,2014-03-03,3669.0,6.414378100412675,3682.25,3637.0,True,True,True,True
NQ,1h,2014-03-04,3680.0,6.958858801644075,3723.25,3680.0,True,False,True,False
NQ,1h,2014-03-05,3717.0,7.361584917127471,3734.0,3712.5,True,False,True,False
NQ,1h,2014-03-06,3732.0,5.081869712837807,3737.25,3709.25,False,True,False,True
NQ,1h,2014-03-07,3727.0,3.892874563970832,3740.5,3685.75,True,True,True,True
NQ,1h,2014-03-09,3701.5,5.325167016399164,3704.5,3695.25,False,False,False,False
NQ,1h,2014-03-10,3696.25,5.057547908577489,3712.75,3684.0,True,True,True,True
NQ,1h,2014-03-11,3706.0,5.75053538903645,3726.0,3681.0,True,True,True,True
NQ,1h,2014-03-12,3687.5,5.309032244049792,3722.0,3661.5,True,True,True,True
NQ,1h,2014-03-13,3718.75,5.410042830101125,3722.25,3636.25,False,True,False,True
NQ,1h,2014-03-14,3647.75,6.013231316364015,3654.5,3619.25,False,True,False,True
NQ,1h,2014-03-16,3621.5,7.113102162844032,3623.75,3602.0,False,True,False,True
NQ,1h,2014-03-17,3617.75,6.8201297892283295,3673.0,3616.5,True,False,True,False
NQ,1h,2014-03-18,3656.5,6.93874645862011,3702.25,3640.0,True,True,True,True
NQ,1h,2014-03-19,3698.75,6.072953493097276,3705.25,3652.5,False,True,False,True
NQ,1h,2014-03-20,3668.75,5.982801381675779,3698.0,3657.25,True,True,True,False
NQ,1h,2014-03-21,3693.5,6.069186935927134,3712.75,3633.75,True,True,True,True
NQ,1h,2014-03-23,3640.25,7.276870908262288,3646.5,3634.75,False,False,False,False
NQ,1h,2014-03-24,3639.0,7.051225632687183,3657.0,3575.5,True,True,True,True
NQ,1h,2014-03-25,3615.25,7.102656806495698,3652.0,3591.0,True,True,True,True
NQ,1h,2014-03-26,3628.25,8.118010050422498,3647.5,3570.75,True,True,True,True
NQ,1h,2014-03-27,3577.5,7.980862882243963,3585.25,3535.25,False,True,False,True
NQ,1h,2014-03-28,3560.75,8.385797336483078,3601.25,3551.5,True,False,True,False
NQ,1h,2014-03-30,3572.5,8.975363934215611,3581.75,3572.5,False,False,False,False
NQ,1h,2014-03-31,3578.25,8.45517594887473,3611.25,3573.25,True,False,True,False
NQ,1h,2014-04-01,3586.75,6.075562718458314,3662.5,3583.75,True,False,True,False
NQ,1h,2014-04-02,3657.75,5.391049975274859,3668.5,3642.5,True,True,False,True
NQ,1h,2014-04-03,3657.75,5.06669971529236,3669.0,3609.0,True,True,True,True
NQ,1h,2014-04-04,3637.25,5.354430815550389,3657.75,3522.75,True,True,True,True
NQ,1h,2014-04-06,3539.5,8.038000109878885,3541.5,3527.75,False,False,False,False
NQ,1h,2014-04-07,3530.0,7.7506800283923365,3542.75,3474.5,True,True,False,True
NQ,1h,2014-04-08,3506.25,9.332045688858187,3536.0,3490.5,True,True,True,False
NQ,1h,2014-04-09,3532.25,8.98522389696558,3595.75,3527.0,True,False,True,False
NQ,1h,2014-04-10,3590.25,7.806125659024666,3599.5,3470.25,False,True,False,True
NQ,1h,2014-04-11,3482.0,7.0626130263972495,3493.75,3431.5,True,True,False,True
NQ,1h,2014-04-13,3435.75,10.076220325194654,3444.0,3425.25,False,False,False,False
NQ,1h,2014-04-14,3439.0,9.762050927013433,3485.0,3429.0,True,False,True,False
NQ,1h,2014-04-15,3472.5,10.081376974322305,3509.0,3404.75,True,True,True,True
NQ,1h,2014-04-16,3507.0,9.397246115608619,3524.5,3479.5,True,True,False,True
NQ,1h,2014-04-17,3496.5,9.286293048326142,3542.5,3492.5,True,False,True,False
NQ,1h,2014-04-20,3525.0,9.60300083903887,3535.5,3524.0,False,False,False,False
NQ,1h,2014-04-21,3532.75,8.396944954480484,3555.0,3516.75,True,True,True,False
NQ,1h,2014-04-22,3554.25,6.636872031769551,3588.5,3545.75,True,False,True,False
NQ,1h,2014-04-23,3582.25,5.039441401360792,3599.5,3546.0,True,True,True,True
NQ,1h,2014-04-24,3591.5,4.897657307456328,3618.25,3544.0,True,True,True,True
NQ,1h,2014-04-25,3584.25,6.113338882352937,3587.75,3516.5,False,True,False,True
NQ,1h,2014-04-27,3536.0,7.06793313697353,3536.25,3523.5,False,True,False,False
NQ,1h,2014-04-28,3528.5,6.72296786319758,3562.5,3481.0,True,True,True,True
NQ,1h,2014-04-29,3548.5,7.732302960225695,3571.25,3530.0,True,True,True,True
NQ,1h,2014-04-30,3551.25,7.726567805730548,3579.5,3539.0,True,True,True,False
NQ,1h,2014-05-01,3575.25,7.361516379378215,3605.5,3570.5,True,False,True,False
NQ,1h,2014-05-02,3586.25,5.836243902880963,3604.5,3569.5,True,True,True,True
NQ,1h,2014-05-04,3583.25,7.041700173962095,3584.25,3573.5,False,False,False,False
NQ,1h,2014-05-05,3575.25,6.260610748818986,3598.0,3548.0,True,True,True,True
NQ,1h,2014-05-06,3596.5,6.191487449854731,3603.75,3544.25,False,True,False,True
NQ,1h,2014-05-07,3548.75,5.133359986458236,3566.5,3497.75,True,True,True,True
NQ,1h,2014-05-08,3543.5,6.640776687463929,3579.75,3518.5,True,True,True,True
NQ,1h,2014-05-09,3535.75,7.7504047717879825,3552.25,3510.5,True,True,True,True
NQ,1h,2014-05-11,3549.25,8.79707412973752,3558.5,3548.25,False,False,False,False
NQ,1h,2014-05-12,3556.5,7.391302670968683,3616.25,3552.75,True,False,True,False
NQ,1h,2014-05-13,3616.0,6.189462263089361,3624.25,3603.5,False,True,False,True
NQ,1h,2014-05-14,3613.0,4.463148923400316,3615.0,3583.25,False,True,False,True
NQ,1h,2014-05-15,3599.25,4.293692871778265,3606.75,3540.25,True,True,False,True
NQ,1h,2014-05-16,3562.0,5.582823329982604,3589.5,3543.0,True,True,True,True
NQ,1h,2014-05-18,3586.75,6.779207041443479,3590.75,3583.25,False,False,False,False
NQ,1h,2014-05-19,3584.0,6.5084035569504675,3617.5,3565.5,True,True,True,True
NQ,1h,2014-05-20,3614.25,5.908023634255017,3623.75,3584.5,True,True,False,True
NQ,1h,2014-05-21,3597.0,5.482759512024669,3645.0,3594.5,True,False,True,False
NQ,1h,2014-05-22,3642.75,5.3164263375067415,3659.75,3631.5,True,True,True,True
NQ,1h,2014-05-23,3651.5,5.071857903286271,3677.0,3645.25,True,False,True,False
NQ,1h,2014-05-25,3679.0,4.759941789082277,3686.75,3677.5,True,False,False,False
NQ,1h,2014-05-26,3679.5,3.9403408711369416,3692.5,3679.0,True,False,True,False
NQ,1h,2014-05-27,3688.0,3.4912832184260134,3724.5,3685.5,True,False,True,False
NQ,1h,2014-05-28,3724.25,3.1144006373812467,3730.25,3707.5,True,True,False,True
NQ,1h,2014-05-29,3719.25,3.59962589250223,3737.25,3714.75,True,False,True,False
NQ,1h,2014-05-30,3731.5,3.6933875122208715,3740.5,3715.25,True,True,True,True
NQ,1h,2014-06-01,3735.0,4.412353621317667,3739.0,3729.75,False,False,False,False
NQ,1h,2014-06-02,3738.0,3.912071945713749,3741.5,3707.25,False,True,False,True
NQ,1h,2014-06-03,3726.0,4.336241167436706,3735.75,3714.0,True,True,True,True
NQ,1h,2014-06-04,3727.25,4.376279265032699,3749.25,3714.0,True,True,True,True
NQ,1h,2014-06-05,3741.5,3.8284516831381934,3784.25,3734.0,True,True,True,False
NQ,1h,2014-06-06,3781.75,4.421380117209209,3800.25,3776.0,True,False,True,False
NQ,1h,2014-06-08,3800.0,4.711086855944452,3800.0,3796.25,False,False,False,False
NQ,1h,2014-06-09,3797.0,4.2969849069463235,3803.0,3783.0,False,True,False,True
NQ,1h,2014-06-10,3788.0,3.4057294037854358,3803.0,3784.75,True,False,True,False
NQ,1h,2014-06-11,3798.0,3.3597025766033144,3806.5,3779.5,True,True,True,True
NQ,1h,2014-06-12,3800.0,3.799876198764024,3804.5,3751.5,False,True,False,True
NQ,1h,2014-06-13,3770.75,4.440149582368981,3779.0,3753.25,True,True,False,True
NQ,1h,2014-06-15,3767.0,5.497667404350406,3771.0,3750.25,False,True,False,True
NQ,1h,2014-06-16,3755.5,5.319477189671562,3783.5,3754.5,True,False,True,False
NQ,1h,2014-06-17,3778.0,5.339993132540886,3786.0,3763.0,False,True,False,True
NQ,1h,2014-06-18,3776.25,4.850471984285725,3800.25,3755.0,True,True,True,True
NQ,1h,2014-06-19,3798.25,4.62127483973909,3803.25,3774.25,False,True,False,True
NQ,1h,2014-06-20,3787.0,4.047665646969877,3799.5,3784.75,True,False,True,False
NQ,1h,2014-06-22,3792.25,4.278441219668949,3807.25,3791.0,True,False,True,False
NQ,1h,2014-06-23,3802.5,4.178484499030449,3803.0,3785.25,False,True,False,True
NQ,1h,2014-06-24,3791.75,3.3102111026808894,3828.0,3781.25,True,True,True,True
NQ,1h,2014-06-25,3786.0,4.084896505538014,3823.5,3783.0,True,False,True,False
NQ,1h,2014-06-26,3816.75,4.551601577908824,3822.0,3789.0,False,True,False,True
NQ,1h,2014-06-27,3812.75,5.137936529541053,3837.75,3808.5,True,False,True,False
NQ,1h,2014-06-29,3831.5,5.052261452816845,3836.0,3831.0,False,False,False,False
NQ,1h,2014-06-30,3835.25,4.4339432301647905,3851.25,3827.75,True,True,True,False
NQ,1h,2014-07-01,3848.0,3.59809784687602,3894.5,3847.25,True,False,True,False
NQ,1h,2014-07-02,3886.25,3.386953689172882,3896.5,3883.0,True,False,True,False
NQ,1h,2014-07-03,3890.0,3.0321441066181545,3918.0,3889.25,True,False,True,False
NQ,1h,2014-07-04,3916.0,3.262231273093399,3916.5,3911.5,False,False,False,False
NQ,1h,2014-07-06,3912.75,2.672560459068283,3915.25,3912.25,False,False,False,False
NQ,1h,2014-07-07,3912.0,2.627277788733117,3915.75,3896.0,False,True,False,True
NQ,1h,2014-07-08,3903.25,2.708769418416709,3906.75,3841.25,False,True,False,True
NQ,1h,2014-07-09,3861.75,4.135236307416779,3890.75,3856.5,True,False,True,False
NQ,1h,2014-07-10,3883.0,5.11512660933887,3889.5,3831.5,False,True,False,True
NQ,1h,2014-07-11,3876.0,5.428768121885291,3899.0,3871.75,True,False,True,False
NQ,1h,2014-07-13,3898.0,5.681481720174167,3906.0,3897.75,False,False,False,False
NQ,1h,2014-07-14,3904.75,5.058177706261274,3930.75,3902.75,True,False,True,False
NQ,1h,2014-07-15,3925.5,3.8438151627482435,3933.5,3880.0,True,True,True,True
NQ,1h,2014-07-16,3915.25,5.134534280070036,3941.0,3914.0,True,False,True,False
NQ,1h,2014-07-17,3914.5,5.460879081595908,3927.5,3854.0,True,True,True,True
NQ,1h,2014-07-18,3873.25,6.03000221787994,3935.75,3871.0,True,False,True,False
NQ,1h,2014-07-20,3929.5,6.53947321092079,3931.25,3926.5,False,False,False,False
NQ,1h,2014-07-21,3928.75,6.120488535347004,3934.25,3909.75,False,True,False,True
NQ,1h,2014-07-22,3930.0,5.483588138165336,3959.5,3929.25,True,False,True,False
NQ,1h,2014-07-23,3948.75,4.210432444409139,3985.25,3946.75,True,False,True,False
NQ,1h,2014-07-24,3976.5,4.372257020920993,3991.25,3958.75,True,True,True,True
NQ,1h,2014-07-25,3960.0,4.574186932691388,3965.5,3937.5,False,True,False,True
NQ,1h,2014-07-27,3954.0,4.944566069904399,3959.25,3946.5,False,True,False,False
NQ,1h,2014-07-28,3953.25,4.453410134113867,3970.25,3929.0,True,True,True,True
NQ,1h,2014-07-29,3956.75,5.167283367116867,3977.5,3948.5,True,True,True,False
NQ,1h,2014-07-30,3959.5,5.362803048682499,3983.0,3953.25,True,False,True,False
NQ,1h,2014-07-31,3965.0,5.43555174269642,3966.75,3881.75,False,True,False,True
NQ,1h,2014-08-01,3898.25,6.311817795351682,3901.25,3847.5,False,True,False,True
NQ,1h,2014-08-03,3873.0,8.083775518471086,3884.25,3873.0,False,False,False,False
NQ,1h,2014-08-04,3883.5,7.695588010735894,3915.75,3867.25,True,True,True,True
NQ,1h,2014-08-05,3892.25,7.193073877745852,3900.25,3851.75,False,True,False,True
NQ,1h,2014-08-06,3873.5,6.859195511765469,3891.25,3842.0,True,True,True,True
NQ,1h,2014-08-07,3869.75,6.979575771645504,3892.5,3828.25,True,True,True,True
NQ,1h,2014-08-08,3835.25,7.153779589113952,3886.75,3826.5,True,False,True,False
NQ,1h,2014-08-10,3874.0,7.44954641591207,3885.25,3873.75,True,False,False,False
NQ,1h,2014-08-11,3884.25,6.639126956674386,3917.75,3881.25,True,False,True,False
NQ,1h,2014-08-12,3909.5,5.794224985124938,3917.25,3883.25,False,True,False,True
NQ,1h,2014-08-13,3905.25,4.75787316645837,3949.5,3904.75,True,False,True,False
NQ,1h,2014-08-14,3946.0,4.5389577120739375,3974.75,3939.5,True,False,True,False
NQ,1h,2014-08-15,3971.25,4.025597012848003,3994.5,3947.25,True,True,True,True
NQ,1h,2014-08-17,3991.0,6.097979143733084,4001.5,3991.0,True,False,False,False
NQ,1h,2014-08-18,3995.5,5.805849046195466,4020.75,3995.0,True,False,True,False
NQ,1h,2014-08-19,4020.5,5.670589482700991,4040.5,4019.5,True,False,True,False
NQ,1h,2014-08-20,4032.25,3.4853697263561565,4046.5,4028.75,True,False,True,False
NQ,1h,2014-08-21,4037.0,2.9565155261728586,4052.5,4032.75,True,False,True,False
NQ,1h,2014-08-22,4050.25,3.256137033897379,4061.0,4036.5,True,True,True,True
NQ,1h,2014-08-24,4057.5,4.347989985858871,4071.75,4057.25,True,False,True,False
NQ,1h,2014-08-25,4071.0,4.351224844313137,4078.5,4056.75,True,True,False,True
NQ,1h,2014-08-26,4063.75,4.342578488428553,4075.75,4061.75,True,False,True,False
NQ,1h,2014-08-27,4073.0,4.148562617412454,4077.0,4063.5,False,True,False,True
NQ,1h,2014-08-28,4071.5,2.9745473840084338,4076.25,4054.5,True,True,False,True
NQ,1h,2014-08-29,4074.5,2.9903665465492613,4086.0,4062.0,True,True,True,True
NQ,1h,2014-08-31,4078.75,3.7302151433278725,4085.0,4076.75,True,False,False,False
NQ,1h,2014-09-01,4084.75,3.520865639080617,4088.25,4076.0,False,True,False,True
NQ,1h,2014-09-02,4085.75,3.3287079631728114,4096.5,4077.75,True,True,True,True
NQ,1h,2014-09-03,4095.0,3.3646218799039307,4113.75,4062.5,True,True,True,True
NQ,1h,2014-09-04,4071.5,4.000377034978816,4101.0,4056.25,True,True,True,True
NQ,1h,2014-09-05,4066.5,5.070925394153628,4091.5,4052.0,True,True,True,True
NQ,1h,2014-09-07,4086.5,6.1782095561022805,4087.5,4082.75,False,False,False,False
NQ,1h,2014-09-08,4084.0,5.647794765141812,4105.0,4075.5,True,True,True,False
NQ,1h,2014-09-09,4086.0,5.34493288122303,4110.5,4053.25,True,True,True,True
NQ,1h,2014-09-10,4062.0,5.812311184527497,4096.25,4054.75,True,False,True,False
NQ,1h,2014-09-11,4092.0,6.284870789165965,4097.0,4060.0,False,True,False,True
NQ,1h,2014-09-12,4084.5,6.676313157207699,4086.5,4049.0,False,True,False,True
NQ,1h,2014-09-14,4051.5,5.712034643929562,4054.75,4035.0,False,True,False,True
NQ,1h,2014-09-15,4047.25,5.321352655237016,4068.5,4010.5,True,True,True,True
NQ,1h,2014-09-16,4025.75,5.739471916852965,4066.5,4004.25,True,True,True,True
NQ,1h,2014-09-17,4054.5,6.289332832272701,4084.0,4039.25,True,True,True,True
NQ,1h,2014-09-18,4065.25,6.316155515969373,4118.75,4061.0,True,False,True,False
NQ,1h,2014-09-19,4116.5,5.467611625354478,4117.0,4076.0,False,True,False,True
NQ,1h,2014-09-21,4091.75,6.114447079217501,4092.0,4069.0,False,True,False,True
NQ,1h,2014-09-22,4071.75,5.900618841750053,4083.0,4035.75,True,True,False,True
NQ,1h,2014-09-23,4052.5,5.405861306373357,4061.0,4027.5,True,True,False,True
NQ,1h,2014-09-24,4041.5,5.790241571754579,4090.0,4033.0,True,False,True,False
NQ,1h,2014-09-25,4085.25,5.562122564585503,4088.5,3998.25,False,True,False,True
NQ,1h,2014-09-26,4012.25,6.512222898981479,4050.5,4001.75,True,True,True,False
NQ,1h,2014-09-28,4045.75,7.256156051150074,4051.25,4035.0,False,False,False,False
NQ,1h,2014-09-29,4038.25,6.681279387302186,4048.75,3998.0,True,True,False,True
NQ,1h,2014-09-30,4039.5,6.896399529273647,4064.75,4024.25,True,True,True,True
NQ,1h,2014-10-01,4037.75,7.587052038700682,4046.0,3965.5,False,True,False,True
NQ,1h,2014-10-02,3985.75,7.449915414984032,3995.0,3927.75,False,True,False,True
NQ,1h,2014-10-03,3986.5,7.691675607796258,4034.75,3986.5,True,False,True,False
NQ,1h,2014-10-05,4017.75,8.094693304295278,4029.5,4013.5,False,False,False,False
NQ,1h,2014-10-06,4028.0,7.37538826876783,4040.5,3996.25,True,True,False,True
NQ,1h,2014-10-07,4009.25,6.818333411866808,4009.75,3948.0,False,True,False,True
NQ,1h,2014-10-08,3963.5,6.887245708472232,4044.5,3930.75,True,True,True,True
NQ,1h,2014-10-09,4041.0,7.762298485267689,4047.75,3941.25,False,True,False,True
NQ,1h,2014-10-10,3953.0,9.461005672316016,3967.0,3851.0,False,True,False,True
NQ,1h,2014-10-12,3848.5,11.241259928856612,3850.0,3825.0,False,True,False,True
NQ,1h,2014-10-13,3828.25,10.757673414409567,3885.75,3792.5,True,True,True,True
NQ,1h,2014-10-14,3817.0,12.031223211157764,3852.75,3793.0,True,True,True,False
NQ,1h,2014-10-15,3811.5,12.398916212287599,3822.75,3691.25,False,True,False,True
NQ,1h,2014-10-16,3756.25,14.158709576607354,3786.5,3684.0,True,True,True,True
NQ,1h,2014-10-17,3746.75,15.899299235257931,3840.5,3742.0,True,False,True,False
NQ,1h,2014-10-19,3811.75,16.596108817662305,3832.5,3811.75,False,False,False,False
NQ,1h,2014-10-20,3829.0,14.834103524137662,3883.0,3793.25,True,True,True,True
NQ,1h,2014-10-21,3856.5,10.138833848947636,3976.0,3846.0,True,False,True,False
NQ,1h,2014-10-22,3970.5,8.553317273282422,3983.0,3939.5,False,True,False,True
NQ,1h,2014-10-23,3946.25,7.6445834539981075,4024.75,3942.5,True,False,True,False
NQ,1h,2014-10-24,3985.75,7.625427959240055,4038.5,3983.25,True,False,True,False
NQ,1h,2014-10-26,4035.75,8.464422412310075,4043.75,4033.75,False,False,False,False
NQ,1h,2014-10-27,4041.25,7.487728112381413,4049.75,4009.5,False,True,False,True
NQ,1h,2014-10-28,4047.25,7.4672681650655655,4099.75,4044.0,True,False,True,False
NQ,1h,2014-10-29,4078.25,6.105899006368311,4096.25,4054.75,True,True,True,True
NQ,1h,2014-10-30,4075.5,5.834587568084105,4118.0,4043.0,True,True,True,True
NQ,1h,2014-10-31,4115.0,7.177308492161655,4163.5,4115.0,True,False,True,False
NQ,1h,2014-11-02,4150.25,8.557308931964132,4153.75,4143.25,False,False,False,False
NQ,1h,2014-11-03,4145.0,8.32903664401715,4173.75,4142.0,True,False,True,False
NQ,1h,2014-11-04,4149.75,7.096688238616965,4166.75,4119.75,True,True,True,True
NQ,1h,2014-11-05,4165.0,5.704449497996913,4176.25,4132.25,True,True,False,True
NQ,1h,2014-11-06,4134.75,6.244751361691953,4174.0,4130.25,True,False,True,False
NQ,1h,2014-11-07,4173.5,6.211224081623881,4179.75,4136.0,False,True,False,True
NQ,1h,2014-11-09,4152.75,6.634686767113116,4160.0,4148.25,False,False,False,False
NQ,1h,2014-11-10,4157.0,5.944262881596126,4181.75,4144.0,True,True,True,True
NQ,1h,2014-11-11,4177.5,5.247024268804256,4186.25,4162.0,True,True,False,True
NQ,1h,2014-11-12,4177.75,4.537624341081573,4201.75,4166.5,True,True,True,True
NQ,1h,2014-11-13,4201.0,4.077711704282727,4227.0,4191.5,True,True,True,True
NQ,1h,2014-11-14,4211.0,5.372821409702836,4225.75,4195.75,True,True,True,True
NQ,1h,2014-11-16,4223.25,6.031719953786907,4223.75,4198.75,False,True,False,True
NQ,1h,2014-11-17,4204.0,5.896998557954969,4224.5,4191.5,True,True,True,True
NQ,1h,2014-11-18,4212.0,6.144517984996797,4248.75,4203.0,True,False,True,False
NQ,1h,2014-11-19,4234.5,5.423279188452756,4242.5,4204.25,False,True,False,True
NQ,1h,2014-11-20,4218.0,4.771289453717905,4249.75,4201.75,True,True,True,True
NQ,1h,2014-11-21,4248.5,4.720748389320189,4284.5,4237.5,True,True,True,True
NQ,1h,2014-11-23,4249.75,5.987108806577033,4254.25,4248.0,False,False,False,False
NQ,1h,2014-11-24,4250.5,5.5408336912922325,4286.75,4249.0,True,False,True,False
NQ,1h,2014-11-25,4277.75,5.039720439874628,4303.25,4277.75,True,False,True,False
NQ,1h,2014-11-26,4297.75,4.626693863046841,4324.0,4290.5,True,True,True,False
NQ,1h,2014-11-27,4319.75,4.085366135440349,4332.0,4312.5,True,True,True,False
NQ,1h,2014-11-28,4330.75,4.263502933058012,4348.0,4318.75,True,True,True,True
NQ,1h,2014-11-30,4330.75,3.9173714122465544,4334.25,4317.25,False,True,False,True
NQ,1h,2014-12-01,4329.25,4.262156043582577,4335.5,4273.5,False,True,False,True
NQ,1h,2014-12-02,4290.75,7.079424090232396,4314.75,4285.0,True,False,True,False
NQ,1h,2014-12-03,4307.5,7.656507211047933,4320.0,4287.5,True,True,False,True
NQ,1h,2014-12-04,4316.25,5.349847478115667,4328.5,4293.25,True,True,True,True
NQ,1h,2014-12-05,4311.5,5.6752662816271116,4326.75,4302.75,True,True,True,False
NQ,1h,2014-12-07,4314.25,6.1351959899483015,4317.0,4310.75,False,False,False,False
NQ,1h,2014-12-08,4313.25,5.600726304258323,4320.25,4259.0,False,True,False,True
NQ,1h,2014-12-09,4272.5,5.72908552115427,4298.5,4216.75,True,True,True,True
NQ,1h,2014-12-10,4289.25,7.232551761039384,4298.25,4219.0,False,True,False,True
NQ,1h,2014-12-11,4235.0,8.427384992717446,4298.0,4220.25,True,True,True,False
NQ,1h,2014-12-12,4223.75,8.838624331583752,4251.25,4184.0,True,True,True,True
NQ,1h,2014-12-14,4184.75,10.933089131946023,4206.0,4180.25,True,False,False,False
NQ,1h,2014-12-15,4202.0,10.456744813940118,4234.0,4141.0,True,True,True,True
NQ,1h,2014-12-16,4157.5,11.248901642102892,4189.75,4080.75,True,True,True,True
NQ,1h,2014-12-17,4095.75,12.340183550076684,4173.0,4084.5,True,False,True,False
NQ,1h,2014-12-18,4152.75,12.962019171528517,4294.25,4152.5,True,False,True,False
NQ,1h,2014-12-19,4293.75,11.203845106437692,4304.5,4255.5,False,True,False,True
NQ,1h,2014-12-21,4282.0,10.402608206140712,4289.25,4281.0,False,False,False,False
NQ,1h,2014-12-22,4285.5,9.41237299023461,4301.25,4276.0,True,False,False,False
NQ,1h,2014-12-23,4297.5,6.071020345794739,4312.0,4274.75,True,True,True,True
NQ,1h,2014-12-24,4285.75,5.3714285929722125,4298.5,4278.75,True,False,True,False
NQ,1h,2014-12-25,4282.0,5.29502164594577,4294.0,4282.0,True,False,True,False
NQ,1h,2014-12-26,4292.0,5.111483227285438,4322.0,4291.0,True,False,True,False
NQ,1h,2014-12-28,4315.0,4.644452935907966,4320.75,4312.0,False,False,False,False
NQ,1h,2014-12-29,4318.25,4.4807550040818995,4320.0,4298.25,False,True,False,True
NQ,1h,2014-12-30,4312.5,3.8742857817621736,4313.0,4273.75,False,True,False,True
NQ,1h,2014-12-31,4289.75,4.141308812035485,4305.0,4228.0,True,True,True,True
NQ,1h,2015-01-01,4240.25,5.195440894804733,4257.75,4240.25,True,False,True,False
NQ,1h,2015-01-02,4254.25,4.97697146497473,4272.75,4201.0,True,True,True,True
NQ,1h,2015-01-04,4216.0,7.091216719336624,4220.75,4197.0,False,True,False,True
