instrument,timeframe,level_type,t,price,vwap_distance_norm,vol_forecast_pct_of_price,atr_distance,bounced,fold,pred_proba
ES,1h,Isolation-Forest,27710,2842.0,7.205974154889223,0.0013684312090604,5.956521739130435,0,1,0.31222667105694757
ES,1h,Isolation-Forest,27710,2826.0,3.041707069310238,0.0013684312090604,3.1739130434782608,0,1,0.37172676007974725
ES,1h,MeanShift,27710,2815.375,0.2763734577929438,0.0013684312090604,1.326086956521739,0,1,0.4051811704133229
ES,1h,MeanShift,27710,2851.455555555556,9.666940328380742,0.0013684312090604,7.600966183574912,1,1,0.2726314606953087
ES,1h,MeanShift,27710,2827.745967741936,3.496124319324306,0.0013684312090604,3.477559607293148,0,1,0.35692169892290504
ES,1h,MeanShift,27710,2834.1796875,5.170607283470979,0.0013684312090604,4.596467391304348,0,1,0.33286090082739334
ES,1h,MeanShift,27710,2839.053571428572,6.439116934888663,0.0013684312090604,5.44409937888201,0,1,0.3151888072634543
ES,1h,OPTICS,27710,2832.75,4.798507246038873,0.0013684312090604,4.3478260869565215,1,1,0.33896267014150216
ES,1h,Isolation-Forest,27710,2843.75,7.661440867374424,0.0013684312090604,6.260869565217392,0,1,0.306038657345539
ES,1h,OPTICS,27710,2828.0,3.562240455007611,0.0013684312090604,3.5217391304347827,0,1,0.356801438564561
ES,1h,GMM,27710,2839.5756599837546,6.574999196520295,0.0013684312090604,5.534897388479057,0,1,0.3253573056804876
ES,1h,GMM,27710,2829.7046469238503,4.005903272352817,0.0013684312090604,3.818199465017445,0,1,0.36220102720503017
ES,1h,TDA,27710,2844.573430493273,7.875752398649471,0.0013684312090604,6.4040748683953845,0,1,0.2877626147350342
ES,1h,TDA,27710,2833.405319148936,4.969064993692884,0.0013684312090604,4.46179463459758,1,1,0.3270927555875809
ES,1h,VWAP,27710,2814.3131143827204,0.0,0.0013684312090604,1.1414111969948546,0,1,0.4648933061017103
ES,1h,TDA,27710,2815.375,0.2763734577929438,0.0013684312090604,1.326086956521739,0,1,0.39583886962165626
ES,1h,HDBSCAN,27710,2834.743660855784,5.317390763635689,0.0013684312090604,4.694549714049414,0,1,0.33990162850856964
ES,1h,OPTICS,27710,2839.5,6.555307422767506,0.0013684312090604,5.521739130434782,0,1,0.3143886778577907
ES,1h,TDA,27710,2833.7175324675327,5.050323721587335,0.0013684312090604,4.516092603049164,0,1,0.3259559841301369
ES,1h,OPTICS,27710,2826.5,3.1718404157345814,0.0013684312090604,3.260869565217391,0,1,0.36252112721606955
ES,1h,OPTICS,27730,2855.25,6.801592664047693,0.001193921885672,4.9,0,1,0.31629275620223124
ES,1h,Isolation-Forest,27730,2842.0,2.88354201084043,0.001193921885672,2.046153846153846,0,1,0.38156154765537187
ES,1h,MeanShift,27730,2851.2567567567567,5.620782905737877,0.001193921885672,4.039916839916819,1,1,0.3324305083080424
ES,1h,MeanShift,27730,2834.553191489362,0.6815063165449219,0.001193921885672,0.4422258592471524,0,1,0.4076375166268128
ES,1h,MeanShift,27730,2838.106382978724,1.7321919192516697,0.001193921885672,1.207528641571228,0,1,0.39113361818053716
ES,1h,KDE,27730,2833.6226226226227,0.4063353009840494,0.001193921885672,0.2417956417956492,0,1,0.41959310840222663
ES,1h,OPTICS,27730,2852.375,5.951449597785739,0.001193921885672,4.280769230769231,0,1,0.32845396207251704
ES,1h,OPTICS,27730,2839.5,2.1442871706126447,0.001193921885672,1.5076923076923077,0,1,0.38559763978758776
ES,1h,OPTICS,27730,2856.25,7.097294600138807,0.001193921885672,5.115384615384615,1,1,0.3121199189370318
ES,1h,HDBSCAN,27730,2842.016129032258,2.888311396906411,0.001193921885672,2.049627791563272,0,1,0.38286990163290946
ES,1h,HDBSCAN,27730,2856.2166666666667,7.087437868935779,0.001193921885672,5.108205128205134,1,1,0.320301937975429
ES,1h,HDBSCAN,27730,2855.159090909091,6.774710669857615,0.001193921885672,4.880419580419598,0,1,0.32477701967496575
ES,1h,HDBSCAN,27730,2852.90625,6.108541251334144,0.001193921885672,4.395192307692307,0,1,0.33441651248729165
ES,1h,TDA,27730,2832.132302405498,-0.0343552726153838,0.001193921885672,-0.0791964049696196,1,1,0.40956355478132644
ES,1h,TDA,27730,2831.988907849829,-0.0767573203515412,0.001193921885672,-0.1100813861905687,1,1,0.41023523686219865
ES,1h,TDA,27730,2856.6440397351,7.213812912704512,0.001193921885672,5.2002547121752425,1,1,0.30143980647101903
ES,1h,GMM,27730,2836.176737211934,1.1615919300419355,0.001193921885672,0.7919126302626793,0,1,0.4134249193911501
ES,1h,VWAP,27730,2832.2484845078866,0.0,0.001193921885672,-0.0541725675321196,1,1,0.4741664963390425
ES,1h,HDBSCAN,27730,2837.641176470588,1.5946294541138295,0.001193921885672,1.1073303167420536,0,1,0.4030767305657842
ES,1h,OPTICS,27750,2857.875,4.414478237510227,0.0011411035147236,5.170854271356784,1,2,0.34584940501767153
ES,1h,OPTICS,27750,2845.75,0.6723830444780026,0.0011411035147236,1.7587939698492463,0,2,0.41236934530193176
ES,1h,OPTICS,27750,2849.0,1.6754188694144752,0.0011411035147236,2.6733668341708543,0,2,0.39410808767947036
ES,1h,KDE,27750,2838.826076076076,-1.464522723162185,0.0011411035147236,-0.1896469333655819,1,2,0.44865610274511114
ES,1h,Isolation-Forest,27750,2842.0,-0.4849659842948503,0.0011411035147236,0.7035175879396985,0,2,0.4288086843602658
ES,1h,MeanShift,27750,2839.6291666666666,-1.216667759152373,0.0011411035147236,0.0363484087102006,0,2,0.4282941373377547
ES,1h,MeanShift,27750,2857.1186440677966,4.181046823232308,0.0011411035147236,4.958010390937735,1,2,0.33242311474885067
ES,1h,OPTICS,27750,2856.25,3.912960325041991,0.0011411035147236,4.7135678391959805,1,2,0.354484281778441
ES,1h,KDE,27750,2855.812062062062,3.777801112472591,0.0011411035147236,4.590329022489828,1,2,0.3537089431280497
ES,1h,OPTICS,27750,2839.5,-1.2565320034767522,0.0011411035147236,0.0,0,2,0.4481315118779816
ES,1h,HDBSCAN,27750,2857.8152173913045,4.396027745747224,0.0011411035147236,5.1540310246887,1,2,0.345799743505563
ES,1h,HDBSCAN,27750,2835.2976190476197,-2.553497740482454,0.0011411035147236,-1.182579564489051,1,2,0.4721038731319645
ES,1h,HDBSCAN,27750,2849.3125,1.771864621812213,0.0011411035147236,2.761306532663317,0,2,0.3919816987538781
ES,1h,HDBSCAN,27750,2842.387931034483,-0.365240222697649,0.0011411035147236,0.8126841102062123,0,2,0.43112063221716557
ES,1h,HDBSCAN,27750,2856.2115384615386,3.901090078593071,0.0011411035147236,4.702744491689245,1,2,0.3543201332129535
